"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0045806"	"GO:0045806"	"negative regulation of endocytosis"	"1/66"	"53/18862"	0.169755013778343	0.482999496737447	0.466653725362858	"WDR54"	1
"GO:0097120"	"GO:0097120"	"receptor localization to synapse"	"1/66"	"53/18862"	0.169755013778343	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:0002381"	"GO:0002381"	"immunoglobulin production involved in immunoglobulin-mediated immune response"	"1/66"	"54/18862"	0.172668308961002	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0002712"	"GO:0002712"	"regulation of B cell mediated immunity"	"1/66"	"54/18862"	0.172668308961002	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0002889"	"GO:0002889"	"regulation of immunoglobulin mediated immune response"	"1/66"	"54/18862"	0.172668308961002	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0006968"	"GO:0006968"	"cellular defense response"	"1/66"	"54/18862"	0.172668308961002	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0016447"	"GO:0016447"	"somatic recombination of immunoglobulin gene segments"	"1/66"	"54/18862"	0.172668308961002	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:1903131"	"GO:1903131"	"mononuclear cell differentiation"	"3/66"	"411/18862"	0.173996868319121	0.482999496737447	0.466653725362858	"DCAF1/ITFG2/TCIRG1"	3
"GO:0031529"	"GO:0031529"	"ruffle organization"	"1/66"	"55/18862"	0.175571535864903	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0035904"	"GO:0035904"	"aorta development"	"1/66"	"55/18862"	0.175571535864903	0.482999496737447	0.466653725362858	"NPRL3"	1
"GO:0051452"	"GO:0051452"	"intracellular pH reduction"	"1/66"	"55/18862"	0.175571535864903	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0098900"	"GO:0098900"	"regulation of action potential"	"1/66"	"55/18862"	0.175571535864903	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:0009311"	"GO:0009311"	"oligosaccharide metabolic process"	"1/66"	"56/18862"	0.178464728752281	0.482999496737447	0.466653725362858	"TREH"	1
"GO:0031050"	"GO:0031050"	"dsRNA processing"	"1/66"	"56/18862"	0.178464728752281	0.482999496737447	0.466653725362858	"SPOUT1"	1
"GO:0070918"	"GO:0070918"	"production of small RNA involved in gene silencing by RNA"	"1/66"	"56/18862"	0.178464728752281	0.482999496737447	0.466653725362858	"SPOUT1"	1
"GO:0051701"	"GO:0051701"	"biological process involved in interaction with host"	"2/66"	"219/18862"	0.17850241957166	0.482999496737447	0.466653725362858	"CXADR/TRIM14"	2
"GO:0009743"	"GO:0009743"	"response to carbohydrate"	"2/66"	"221/18862"	0.181010431513447	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0002260"	"GO:0002260"	"lymphocyte homeostasis"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0010043"	"GO:0010043"	"response to zinc ion"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"ZACN"	1
"GO:0036297"	"GO:0036297"	"interstrand cross-link repair"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"FAAP20"	1
"GO:0048008"	"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"PTGIR"	1
"GO:0051785"	"GO:0051785"	"positive regulation of nuclear division"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0055008"	"GO:0055008"	"cardiac muscle tissue morphogenesis"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0060113"	"GO:0060113"	"inner ear receptor cell differentiation"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0061178"	"GO:0061178"	"regulation of insulin secretion involved in cellular response to glucose stimulus"	"1/66"	"57/18862"	0.181347921770592	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0016064"	"GO:0016064"	"immunoglobulin mediated immune response"	"2/66"	"223/18862"	0.183523947030233	0.482999496737447	0.466653725362858	"TCIRG1/TP53BP1"	2
"GO:0007131"	"GO:0007131"	"reciprocal meiotic recombination"	"1/66"	"58/18862"	0.184221148952891	0.482999496737447	0.466653725362858	"EME2"	1
"GO:0031102"	"GO:0031102"	"neuron projection regeneration"	"1/66"	"58/18862"	0.184221148952891	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0045851"	"GO:0045851"	"pH reduction"	"1/66"	"58/18862"	0.184221148952891	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0046128"	"GO:0046128"	"purine ribonucleoside metabolic process"	"1/66"	"58/18862"	0.184221148952891	0.482999496737447	0.466653725362858	"GTPBP1"	1
"GO:0140527"	"GO:0140527"	"reciprocal homologous recombination"	"1/66"	"58/18862"	0.184221148952891	0.482999496737447	0.466653725362858	"EME2"	1
"GO:1903749"	"GO:1903749"	"positive regulation of establishment of protein localization to mitochondrion"	"1/66"	"58/18862"	0.184221148952891	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0016485"	"GO:0016485"	"protein processing"	"2/66"	"224/18862"	0.184782707548184	0.482999496737447	0.466653725362858	"HTRA2/CPM"	2
"GO:0018208"	"GO:0018208"	"peptidyl-proline modification"	"1/66"	"59/18862"	0.187084444218213	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0030071"	"GO:0030071"	"regulation of mitotic metaphase/anaphase transition"	"1/66"	"59/18862"	0.187084444218213	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0030239"	"GO:0030239"	"myofibril assembly"	"1/66"	"59/18862"	0.187084444218213	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0061951"	"GO:0061951"	"establishment of protein localization to plasma membrane"	"1/66"	"59/18862"	0.187084444218213	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:1903779"	"GO:1903779"	"regulation of cardiac conduction"	"1/66"	"59/18862"	0.187084444218213	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0019724"	"GO:0019724"	"B cell mediated immunity"	"2/66"	"226/18862"	0.187304113244971	0.482999496737447	0.466653725362858	"TCIRG1/TP53BP1"	2
"GO:0032515"	"GO:0032515"	"negative regulation of phosphoprotein phosphatase activity"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0034113"	"GO:0034113"	"heterotypic cell-cell adhesion"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:0035825"	"GO:0035825"	"homologous recombination"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"EME2"	1
"GO:0040014"	"GO:0040014"	"regulation of multicellular organism growth"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0043966"	"GO:0043966"	"histone H3 acetylation"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"TAF10"	1
"GO:0046888"	"GO:0046888"	"negative regulation of hormone secretion"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0051926"	"GO:0051926"	"negative regulation of calcium ion transport"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0071806"	"GO:0071806"	"protein transmembrane transport"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"PEX10"	1
"GO:0099072"	"GO:0099072"	"regulation of postsynaptic membrane neurotransmitter receptor levels"	"1/66"	"60/18862"	0.189937841371943	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:0042593"	"GO:0042593"	"glucose homeostasis"	"2/66"	"229/18862"	0.191095575295272	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0051259"	"GO:0051259"	"protein complex oligomerization"	"2/66"	"229/18862"	0.191095575295272	0.482999496737447	0.466653725362858	"TP53BP1/TMEM120B"	2
"GO:0042391"	"GO:0042391"	"regulation of membrane potential"	"3/66"	"431/18862"	0.191509519083958	0.482999496737447	0.466653725362858	"CXADR/FKBP1B/ZACN"	3
"GO:0007188"	"GO:0007188"	"adenylate cyclase-modulating G protein-coupled receptor signaling pathway"	"2/66"	"230/18862"	0.192361795765005	0.482999496737447	0.466653725362858	"PTGIR/GNAL"	2
"GO:0033500"	"GO:0033500"	"carbohydrate homeostasis"	"2/66"	"230/18862"	0.192361795765005	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0007091"	"GO:0007091"	"metaphase/anaphase transition of mitotic cell cycle"	"1/66"	"61/18862"	0.192781374106198	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0042278"	"GO:0042278"	"purine nucleoside metabolic process"	"1/66"	"61/18862"	0.192781374106198	0.482999496737447	0.466653725362858	"GTPBP1"	1
"GO:0045995"	"GO:0045995"	"regulation of embryonic development"	"1/66"	"61/18862"	0.192781374106198	0.482999496737447	0.466653725362858	"NR2C2"	1
"GO:0008344"	"GO:0008344"	"adult locomotory behavior"	"1/66"	"62/18862"	0.195615076000192	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0033013"	"GO:0033013"	"tetrapyrrole metabolic process"	"1/66"	"62/18862"	0.195615076000192	0.482999496737447	0.466653725362858	"MMACHC"	1
"GO:0042490"	"GO:0042490"	"mechanoreceptor differentiation"	"1/66"	"62/18862"	0.195615076000192	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0045453"	"GO:0045453"	"bone resorption"	"1/66"	"62/18862"	0.195615076000192	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0061912"	"GO:0061912"	"selective autophagy"	"1/66"	"62/18862"	0.195615076000192	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:1902099"	"GO:1902099"	"regulation of metaphase/anaphase transition of cell cycle"	"1/66"	"62/18862"	0.195615076000192	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0000280"	"GO:0000280"	"nuclear division"	"3/66"	"436/18862"	0.19595836791809	0.482999496737447	0.466653725362858	"EME2/ANAPC11/TTN"	3
"GO:0051051"	"GO:0051051"	"negative regulation of transport"	"3/66"	"438/18862"	0.197745292379997	0.482999496737447	0.466653725362858	"YRDC/FKBP1B/WDR54"	3
"GO:0014015"	"GO:0014015"	"positive regulation of gliogenesis"	"1/66"	"63/18862"	0.198438980520617	0.482999496737447	0.466653725362858	"SPINT1"	1
"GO:0017156"	"GO:0017156"	"calcium-ion regulated exocytosis"	"1/66"	"63/18862"	0.198438980520617	0.482999496737447	0.466653725362858	"DOC2A"	1
"GO:0048662"	"GO:0048662"	"negative regulation of smooth muscle cell proliferation"	"1/66"	"63/18862"	0.198438980520617	0.482999496737447	0.466653725362858	"PTGIR"	1
"GO:0061077"	"GO:0061077"	"chaperone-mediated protein folding"	"1/66"	"63/18862"	0.198438980520617	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:1902475"	"GO:1902475"	"L-alpha-amino acid transmembrane transport"	"1/66"	"63/18862"	0.198438980520617	0.482999496737447	0.466653725362858	"SLC25A29"	1
"GO:0031668"	"GO:0031668"	"cellular response to extracellular stimulus"	"2/66"	"235/18862"	0.198709851488339	0.482999496737447	0.466653725362858	"ITFG2/NPRL3"	2
"GO:0003281"	"GO:0003281"	"ventricular septum development"	"1/66"	"64/18862"	0.201253121022008	0.482999496737447	0.466653725362858	"NPRL3"	1
"GO:0006749"	"GO:0006749"	"glutathione metabolic process"	"1/66"	"64/18862"	0.201253121022008	0.482999496737447	0.466653725362858	"MMACHC"	1
"GO:0010965"	"GO:0010965"	"regulation of mitotic sister chromatid separation"	"1/66"	"64/18862"	0.201253121022008	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0016445"	"GO:0016445"	"somatic diversification of immunoglobulins"	"1/66"	"64/18862"	0.201253121022008	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0044784"	"GO:0044784"	"metaphase/anaphase transition of cell cycle"	"1/66"	"64/18862"	0.201253121022008	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0071300"	"GO:0071300"	"cellular response to retinoic acid"	"1/66"	"64/18862"	0.201253121022008	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0006874"	"GO:0006874"	"cellular calcium ion homeostasis"	"3/66"	"442/18862"	0.20133143322423	0.482999496737447	0.466653725362858	"FKBP1B/PTGIR/TCIRG1"	3
"GO:0051090"	"GO:0051090"	"regulation of DNA-binding transcription factor activity"	"3/66"	"444/18862"	0.203130516392426	0.484812333654776	0.468405211868872	"TP53BP1/SETD6/TRIM14"	3
"GO:0035308"	"GO:0035308"	"negative regulation of protein dephosphorylation"	"1/66"	"65/18862"	0.204057530747114	0.484812333654776	0.468405211868872	"FKBP1B"	1
"GO:0035773"	"GO:0035773"	"insulin secretion involved in cellular response to glucose stimulus"	"1/66"	"65/18862"	0.204057530747114	0.484812333654776	0.468405211868872	"FKBP1B"	1
"GO:0009314"	"GO:0009314"	"response to radiation"	"3/66"	"447/18862"	0.205836470470938	0.484812333654776	0.468405211868872	"POLG/TP53BP1/RAD9A"	3
"GO:0015807"	"GO:0015807"	"L-amino acid transport"	"1/66"	"66/18862"	0.20685224282727	0.484812333654776	0.468405211868872	"SLC25A29"	1
"GO:0051306"	"GO:0051306"	"mitotic sister chromatid separation"	"1/66"	"66/18862"	0.20685224282727	0.484812333654776	0.468405211868872	"ANAPC11"	1
"GO:0031667"	"GO:0031667"	"response to nutrient levels"	"3/66"	"451/18862"	0.209457743972841	0.484812333654776	0.468405211868872	"ITFG2/FKBP1B/NPRL3"	3
"GO:0002637"	"GO:0002637"	"regulation of immunoglobulin production"	"1/66"	"67/18862"	0.20963729028276	0.484812333654776	0.468405211868872	"TP53BP1"	1
"GO:0007187"	"GO:0007187"	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"1/66"	"67/18862"	0.20963729028276	0.484812333654776	0.468405211868872	"PTGIR"	1
"GO:0019226"	"GO:0019226"	"transmission of nerve impulse"	"1/66"	"67/18862"	0.20963729028276	0.484812333654776	0.468405211868872	"FKBP1B"	1
"GO:0038034"	"GO:0038034"	"signal transduction in absence of ligand"	"1/66"	"67/18862"	0.20963729028276	0.484812333654776	0.468405211868872	"HTRA2"	1
"GO:0060415"	"GO:0060415"	"muscle tissue morphogenesis"	"1/66"	"67/18862"	0.20963729028276	0.484812333654776	0.468405211868872	"TTN"	1
"GO:0097192"	"GO:0097192"	"extrinsic apoptotic signaling pathway in absence of ligand"	"1/66"	"67/18862"	0.20963729028276	0.484812333654776	0.468405211868872	"HTRA2"	1
"GO:0008016"	"GO:0008016"	"regulation of heart contraction"	"2/66"	"245/18862"	0.211481709978308	0.484812333654776	0.468405211868872	"CXADR/FKBP1B"	2
"GO:0055074"	"GO:0055074"	"calcium ion homeostasis"	"3/66"	"454/18862"	0.212183412561746	0.484812333654776	0.468405211868872	"FKBP1B/PTGIR/TCIRG1"	3
"GO:0006625"	"GO:0006625"	"protein targeting to peroxisome"	"1/66"	"68/18862"	0.212412706023188	0.484812333654776	0.468405211868872	"PEX10"	1
"GO:0043507"	"GO:0043507"	"positive regulation of JUN kinase activity"	"1/66"	"68/18862"	0.212412706023188	0.484812333654776	0.468405211868872	"MAP3K12"	1
"GO:0045685"	"GO:0045685"	"regulation of glial cell differentiation"	"1/66"	"68/18862"	0.212412706023188	0.484812333654776	0.468405211868872	"SPINT1"	1
"GO:0072662"	"GO:0072662"	"protein localization to peroxisome"	"1/66"	"68/18862"	0.212412706023188	0.484812333654776	0.468405211868872	"PEX10"	1
"GO:0072663"	"GO:0072663"	"establishment of protein localization to peroxisome"	"1/66"	"68/18862"	0.212412706023188	0.484812333654776	0.468405211868872	"PEX10"	1
"GO:1903201"	"GO:1903201"	"regulation of oxidative stress-induced cell death"	"1/66"	"68/18862"	0.212412706023188	0.484812333654776	0.468405211868872	"HTRA2"	1
"GO:0030072"	"GO:0030072"	"peptide hormone secretion"	"2/66"	"247/18862"	0.21404671032237	0.487413525122072	0.470918373263025	"FKBP1B/TCIRG1"	2
"GO:0021675"	"GO:0021675"	"nerve development"	"1/66"	"69/18862"	0.215178522847838	0.487737985121766	0.471231852818617	"TCIRG1"	1
"GO:0050709"	"GO:0050709"	"negative regulation of protein secretion"	"1/66"	"69/18862"	0.215178522847838	0.487737985121766	0.471231852818617	"FKBP1B"	1
"GO:0006352"	"GO:0006352"	"DNA-templated transcription, initiation"	"2/66"	"249/18862"	0.216614856361605	0.489867542138858	0.473289340915626	"NR2C2/TAF10"	2
"GO:0048844"	"GO:0048844"	"artery morphogenesis"	"1/66"	"70/18862"	0.217934773446041	0.491720634567915	0.475079720597804	"NPRL3"	1
"GO:0007040"	"GO:0007040"	"lysosome organization"	"1/66"	"71/18862"	0.22068149039754	0.491720634567915	0.475079720597804	"CLVS1"	1
"GO:0033045"	"GO:0033045"	"regulation of sister chromatid segregation"	"1/66"	"71/18862"	0.22068149039754	0.491720634567915	0.475079720597804	"ANAPC11"	1
"GO:0033692"	"GO:0033692"	"cellular polysaccharide biosynthetic process"	"1/66"	"71/18862"	0.22068149039754	0.491720634567915	0.475079720597804	"HAS3"	1
"GO:0080171"	"GO:0080171"	"lytic vacuole organization"	"1/66"	"71/18862"	0.22068149039754	0.491720634567915	0.475079720597804	"CLVS1"	1
"GO:1905818"	"GO:1905818"	"regulation of chromosome separation"	"1/66"	"71/18862"	0.22068149039754	0.491720634567915	0.475079720597804	"ANAPC11"	1
"GO:0009119"	"GO:0009119"	"ribonucleoside metabolic process"	"1/66"	"72/18862"	0.223418706172846	0.491720634567915	0.475079720597804	"GTPBP1"	1
"GO:0032413"	"GO:0032413"	"negative regulation of ion transmembrane transporter activity"	"1/66"	"72/18862"	0.223418706172846	0.491720634567915	0.475079720597804	"FKBP1B"	1
"GO:0043574"	"GO:0043574"	"peroxisomal transport"	"1/66"	"72/18862"	0.223418706172846	0.491720634567915	0.475079720597804	"PEX10"	1
"GO:0070988"	"GO:0070988"	"demethylation"	"1/66"	"72/18862"	0.223418706172846	0.491720634567915	0.475079720597804	"MMACHC"	1
"GO:1903036"	"GO:1903036"	"positive regulation of response to wounding"	"1/66"	"72/18862"	0.223418706172846	0.491720634567915	0.475079720597804	"FKBP1B"	1
"GO:1903747"	"GO:1903747"	"regulation of establishment of protein localization to mitochondrion"	"1/66"	"72/18862"	0.223418706172846	0.491720634567915	0.475079720597804	"HTRA2"	1
"GO:0048644"	"GO:0048644"	"muscle organ morphogenesis"	"1/66"	"73/18862"	0.226146453133601	0.496615596413653	0.479809026106925	"TTN"	1
"GO:0042110"	"GO:0042110"	"T cell activation"	"3/66"	"474/18862"	0.230550504554338	0.50072727662856	0.483781557968236	"CXADR/FKBP1B/TCIRG1"	3
"GO:0001894"	"GO:0001894"	"tissue homeostasis"	"2/66"	"260/18862"	0.230788577539599	0.50072727662856	0.483781557968236	"CXADR/TCIRG1"	2
"GO:0046883"	"GO:0046883"	"regulation of hormone secretion"	"2/66"	"260/18862"	0.230788577539599	0.50072727662856	0.483781557968236	"FKBP1B/TCIRG1"	2
"GO:0023061"	"GO:0023061"	"signal release"	"3/66"	"475/18862"	0.231477131842779	0.50072727662856	0.483781557968236	"FKBP1B/TCIRG1/DOC2A"	3
"GO:0000422"	"GO:0000422"	"autophagy of mitochondrion"	"1/66"	"75/18862"	0.231573669515845	0.50072727662856	0.483781557968236	"HTRA2"	1
"GO:0055117"	"GO:0055117"	"regulation of cardiac muscle contraction"	"1/66"	"75/18862"	0.231573669515845	0.50072727662856	0.483781557968236	"FKBP1B"	1
"GO:0061726"	"GO:0061726"	"mitochondrion disassembly"	"1/66"	"75/18862"	0.231573669515845	0.50072727662856	0.483781557968236	"HTRA2"	1
"GO:0009991"	"GO:0009991"	"response to extracellular stimulus"	"3/66"	"477/18862"	0.233332567756702	0.501910958272354	0.484925181206876	"ITFG2/FKBP1B/NPRL3"	3
"GO:0002792"	"GO:0002792"	"negative regulation of peptide secretion"	"1/66"	"76/18862"	0.234273203119505	0.501910958272354	0.484925181206876	"FKBP1B"	1
"GO:0051279"	"GO:0051279"	"regulation of release of sequestered calcium ion into cytosol"	"1/66"	"76/18862"	0.234273203119505	0.501910958272354	0.484925181206876	"FKBP1B"	1
"GO:0086001"	"GO:0086001"	"cardiac muscle cell action potential"	"1/66"	"76/18862"	0.234273203119505	0.501910958272354	0.484925181206876	"CXADR"	1
"GO:0072331"	"GO:0072331"	"signal transduction by p53 class mediator"	"2/66"	"263/18862"	0.234666279679062	0.501910958272354	0.484925181206876	"RAD9A/TAF10"	2
"GO:0072503"	"GO:0072503"	"cellular divalent inorganic cation homeostasis"	"3/66"	"480/18862"	0.236121057556575	0.50246431984051	0.485459815795518	"FKBP1B/PTGIR/TCIRG1"	3
"GO:0043407"	"GO:0043407"	"negative regulation of MAP kinase activity"	"1/66"	"77/18862"	0.236963396273668	0.50246431984051	0.485459815795518	"PAQR3"	1
"GO:0048678"	"GO:0048678"	"response to axon injury"	"1/66"	"77/18862"	0.236963396273668	0.50246431984051	0.485459815795518	"FKBP1B"	1
"GO:1901616"	"GO:1901616"	"organic hydroxy compound catabolic process"	"1/66"	"77/18862"	0.236963396273668	0.50246431984051	0.485459815795518	"LRTOMT"	1
"GO:0051091"	"GO:0051091"	"positive regulation of DNA-binding transcription factor activity"	"2/66"	"266/18862"	0.238548202503196	0.504739329759982	0.487657834346945	"TP53BP1/TRIM14"	2
"GO:0000271"	"GO:0000271"	"polysaccharide biosynthetic process"	"1/66"	"78/18862"	0.239644280801001	0.505369489397718	0.488266667988614	"HAS3"	1
"GO:0006302"	"GO:0006302"	"double-strand break repair"	"2/66"	"268/18862"	0.241138246715934	0.505369489397718	0.488266667988614	"EME2/TP53BP1"	2
"GO:0048285"	"GO:0048285"	"organelle fission"	"3/66"	"486/18862"	0.241716476217605	0.505369489397718	0.488266667988614	"EME2/ANAPC11/TTN"	3
"GO:0001776"	"GO:0001776"	"leukocyte homeostasis"	"1/66"	"79/18862"	0.242315888417437	0.505369489397718	0.488266667988614	"TCIRG1"	1
"GO:0001892"	"GO:0001892"	"embryonic placenta development"	"1/66"	"79/18862"	0.242315888417437	0.505369489397718	0.488266667988614	"SPINT1"	1
"GO:0006826"	"GO:0006826"	"iron ion transport"	"1/66"	"79/18862"	0.242315888417437	0.505369489397718	0.488266667988614	"TCIRG1"	1
"GO:0051146"	"GO:0051146"	"striated muscle cell differentiation"	"2/66"	"269/18862"	0.242433842276999	0.505369489397718	0.488266667988614	"CXADR/TTN"	2
"GO:0009205"	"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"1/66"	"80/18862"	0.244978250732533	0.508523274152162	0.49131372169073	"GTPBP1"	1
"GO:0035418"	"GO:0035418"	"protein localization to synapse"	"1/66"	"80/18862"	0.244978250732533	0.508523274152162	0.49131372169073	"GRIP2"	1
"GO:1903533"	"GO:1903533"	"regulation of protein targeting"	"1/66"	"81/18862"	0.247631399249818	0.512110514655484	0.494779562040368	"HTRA2"	1
"GO:0006839"	"GO:0006839"	"mitochondrial transport"	"2/66"	"274/18862"	0.248916831170315	0.512110514655484	0.494779562040368	"HTRA2/SLC25A29"	2
"GO:0001843"	"GO:0001843"	"neural tube closure"	"1/66"	"82/18862"	0.250275365367144	0.512110514655484	0.494779562040368	"SPINT1"	1
"GO:0032410"	"GO:0032410"	"negative regulation of transporter activity"	"1/66"	"82/18862"	0.250275365367144	0.512110514655484	0.494779562040368	"FKBP1B"	1
"GO:2000177"	"GO:2000177"	"regulation of neural precursor cell proliferation"	"1/66"	"82/18862"	0.250275365367144	0.512110514655484	0.494779562040368	"SPINT1"	1
"GO:2001021"	"GO:2001021"	"negative regulation of response to DNA damage stimulus"	"1/66"	"82/18862"	0.250275365367144	0.512110514655484	0.494779562040368	"TP53BP1"	1
"GO:0031145"	"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"1/66"	"83/18862"	0.252910180377036	0.512110514655484	0.494779562040368	"ANAPC11"	1
"GO:0043506"	"GO:0043506"	"regulation of JUN kinase activity"	"1/66"	"83/18862"	0.252910180377036	0.512110514655484	0.494779562040368	"MAP3K12"	1
"GO:0060606"	"GO:0060606"	"tube closure"	"1/66"	"83/18862"	0.252910180377036	0.512110514655484	0.494779562040368	"SPINT1"	1
"GO:1901019"	"GO:1901019"	"regulation of calcium ion transmembrane transporter activity"	"1/66"	"83/18862"	0.252910180377036	0.512110514655484	0.494779562040368	"FKBP1B"	1
"GO:0072507"	"GO:0072507"	"divalent inorganic cation homeostasis"	"3/66"	"499/18862"	0.253917265496479	0.512110514655484	0.494779562040368	"FKBP1B/PTGIR/TCIRG1"	3
"GO:0006767"	"GO:0006767"	"water-soluble vitamin metabolic process"	"1/66"	"84/18862"	0.255535875467037	0.512110514655484	0.494779562040368	"MMACHC"	1
"GO:0007031"	"GO:0007031"	"peroxisome organization"	"1/66"	"84/18862"	0.255535875467037	0.512110514655484	0.494779562040368	"PEX10"	1
"GO:0010822"	"GO:0010822"	"positive regulation of mitochondrion organization"	"1/66"	"84/18862"	0.255535875467037	0.512110514655484	0.494779562040368	"HTRA2"	1
"GO:0042475"	"GO:0042475"	"odontogenesis of dentin-containing tooth"	"1/66"	"84/18862"	0.255535875467037	0.512110514655484	0.494779562040368	"TCIRG1"	1
"GO:1900407"	"GO:1900407"	"regulation of cellular response to oxidative stress"	"1/66"	"84/18862"	0.255535875467037	0.512110514655484	0.494779562040368	"HTRA2"	1
"GO:1903313"	"GO:1903313"	"positive regulation of mRNA metabolic process"	"1/66"	"84/18862"	0.255535875467037	0.512110514655484	0.494779562040368	"GTPBP1"	1
"GO:0007193"	"GO:0007193"	"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway"	"1/66"	"85/18862"	0.258152481720055	0.51411502032687	0.496716230805827	"GNAL"	1
"GO:0034109"	"GO:0034109"	"homotypic cell-cell adhesion"	"1/66"	"85/18862"	0.258152481720055	0.51411502032687	0.496716230805827	"CXADR"	1
"GO:0016579"	"GO:0016579"	"protein deubiquitination"	"2/66"	"283/18862"	0.260601717197839	0.51411502032687	0.496716230805827	"USP24/TAF10"	2
"GO:0009144"	"GO:0009144"	"purine nucleoside triphosphate metabolic process"	"1/66"	"86/18862"	0.260760030114712	0.51411502032687	0.496716230805827	"GTPBP1"	1
"GO:0034637"	"GO:0034637"	"cellular carbohydrate biosynthetic process"	"1/66"	"86/18862"	0.260760030114712	0.51411502032687	0.496716230805827	"HAS3"	1
"GO:0060021"	"GO:0060021"	"roof of mouth development"	"1/66"	"86/18862"	0.260760030114712	0.51411502032687	0.496716230805827	"NPRL3"	1
"GO:2000779"	"GO:2000779"	"regulation of double-strand break repair"	"1/66"	"86/18862"	0.260760030114712	0.51411502032687	0.496716230805827	"TP53BP1"	1
"GO:0009199"	"GO:0009199"	"ribonucleoside triphosphate metabolic process"	"1/66"	"87/18862"	0.263358551525685	0.51411502032687	0.496716230805827	"GTPBP1"	1
"GO:1904063"	"GO:1904063"	"negative regulation of cation transmembrane transport"	"1/66"	"87/18862"	0.263358551525685	0.51411502032687	0.496716230805827	"FKBP1B"	1
"GO:0014020"	"GO:0014020"	"primary neural tube formation"	"1/66"	"88/18862"	0.26594807672405	0.51411502032687	0.496716230805827	"SPINT1"	1
"GO:0051453"	"GO:0051453"	"regulation of intracellular pH"	"1/66"	"88/18862"	0.26594807672405	0.51411502032687	0.496716230805827	"TCIRG1"	1
