"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0052689"	"GO:0052689"	"carboxylic ester hydrolase activity"	"1/153"	"143/18337"	0.699662996161444	0.792951395649637	0.785586522005832	"PTRH1"	1
"GO:0015081"	"GO:0015081"	"sodium ion transmembrane transporter activity"	"1/153"	"146/18337"	0.70717679821652	0.799045687410811	0.791624210437955	"SLC18A2"	1
"GO:0004175"	"GO:0004175"	"endopeptidase activity"	"3/153"	"438/18337"	0.71144275954339	0.801444554425385	0.794000796953942	"HTRA2/USP24/SPPL2B"	3
"GO:0005506"	"GO:0005506"	"iron ion binding"	"1/153"	"150/18337"	0.716905452535863	0.80256979431801	0.795115585702053	"ACO2"	1
"GO:0046906"	"GO:0046906"	"tetrapyrrole binding"	"1/153"	"150/18337"	0.716905452535863	0.80256979431801	0.795115585702053	"MMACHC"	1
"GO:0022804"	"GO:0022804"	"active transmembrane transporter activity"	"2/153"	"301/18337"	0.718879361220677	0.80256979431801	0.795115585702053	"SLC18A2/SLCO1C1"	2
"GO:0016705"	"GO:0016705"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	"1/153"	"160/18337"	0.739844884302815	0.823517817646586	0.815869045346463	"KDM2B"	1
"GO:0005319"	"GO:0005319"	"lipid transporter activity"	"1/153"	"162/18337"	0.744206143018826	0.825914235872524	0.818243205817981	"SLCO1C1"	1
"GO:0003730"	"GO:0003730"	"mRNA 3'-UTR binding"	"1/153"	"164/18337"	0.748494759177361	0.828216094474358	0.820523684928157	"EXOSC9"	1
"GO:0003924"	"GO:0003924"	"GTPase activity"	"2/153"	"322/18337"	0.752929571005195	0.830665662406911	0.822950501455763	"GNAL/GTPBP1"	2
"GO:0004252"	"GO:0004252"	"serine-type endopeptidase activity"	"1/153"	"168/18337"	0.75685885257771	0.832544737835481	0.824812124171374	"HTRA2"	1
"GO:0005201"	"GO:0005201"	"extracellular matrix structural constituent"	"1/153"	"170/18337"	0.760936675110315	0.834575708185507	0.826824231019697	"SBSPON"	1
"GO:0003712"	"GO:0003712"	"transcription coregulator activity"	"3/153"	"480/18337"	0.767727448470173	0.838847157586828	0.831056007516362	"TP53BP1/TRIM14/KDM2B"	3
"GO:0005261"	"GO:0005261"	"cation channel activity"	"2/153"	"333/18337"	0.769317045594337	0.838847157586828	0.831056007516362	"FKBP1B/CACNB2"	2
"GO:0004721"	"GO:0004721"	"phosphoprotein phosphatase activity"	"1/153"	"179/18337"	0.778462054623673	0.845303302645717	0.837452188379658	"SBF1"	1
"GO:0003735"	"GO:0003735"	"structural constituent of ribosome"	"1/153"	"180/18337"	0.780328741794208	0.845303302645717	0.837452188379658	"MRPL36"	1
"GO:0060090"	"GO:0060090"	"molecular adaptor activity"	"2/153"	"342/18337"	0.782018563410209	0.845303302645717	0.837452188379658	"GRIP2/NOXO1"	2
"GO:0008237"	"GO:0008237"	"metallopeptidase activity"	"1/153"	"184/18337"	0.787640516416597	0.848926666108954	0.841041898312277	"CPM"	1
"GO:0008236"	"GO:0008236"	"serine-type peptidase activity"	"1/153"	"186/18337"	0.791205212665805	0.850318245796009	0.842420553110597	"HTRA2"	1
"GO:0017171"	"GO:0017171"	"serine hydrolase activity"	"1/153"	"188/18337"	0.794710455985963	0.851638139079514	0.843728187323357	"HTRA2"	1
"GO:0019887"	"GO:0019887"	"protein kinase regulator activity"	"1/153"	"190/18337"	0.798157231533165	0.852888013124011	0.844966452630599	"HEXIM1"	1
"GO:0005244"	"GO:0005244"	"voltage-gated ion channel activity"	"1/153"	"197/18337"	0.809774358035314	0.859647790612667	0.851663445808215	"CACNB2"	1
"GO:0022832"	"GO:0022832"	"voltage-gated channel activity"	"1/153"	"197/18337"	0.809774358035314	0.859647790612667	0.851663445808215	"CACNB2"	1
"GO:0005516"	"GO:0005516"	"calmodulin binding"	"1/153"	"198/18337"	0.811378797022116	0.859647790612667	0.851663445808215	"TTN"	1
"GO:0005525"	"GO:0005525"	"GTP binding"	"2/153"	"376/18337"	0.82464752644537	0.871237782176747	0.863145790391823	"GNAL/GTPBP1"	2
"GO:0032550"	"GO:0032550"	"purine ribonucleoside binding"	"2/153"	"381/18337"	0.830248292582901	0.873223431582083	0.865112997233024	"GNAL/GTPBP1"	2
"GO:0001883"	"GO:0001883"	"purine nucleoside binding"	"2/153"	"384/18337"	0.833531457419261	0.873223431582083	0.865112997233024	"GNAL/GTPBP1"	2
"GO:0032549"	"GO:0032549"	"ribonucleoside binding"	"2/153"	"384/18337"	0.833531457419261	0.873223431582083	0.865112997233024	"GNAL/GTPBP1"	2
"GO:0000287"	"GO:0000287"	"magnesium ion binding"	"1/153"	"216/18337"	0.838064600295741	0.875022011081554	0.866894871659743	"YDJC"	1
"GO:0001882"	"GO:0001882"	"nucleoside binding"	"2/153"	"390/18337"	0.839927545396464	0.875022011081554	0.866894871659743	"GNAL/GTPBP1"	2
"GO:0019207"	"GO:0019207"	"kinase regulator activity"	"1/153"	"220/18337"	0.843465205597557	0.87572148921964	0.867587853096857	"HEXIM1"	1
"GO:0019001"	"GO:0019001"	"guanyl nucleotide binding"	"2/153"	"398/18337"	0.848111743340893	0.87572148921964	0.867587853096857	"GNAL/GTPBP1"	2
"GO:0032561"	"GO:0032561"	"guanyl ribonucleotide binding"	"2/153"	"398/18337"	0.848111743340893	0.87572148921964	0.867587853096857	"GNAL/GTPBP1"	2
"GO:0016747"	"GO:0016747"	"transferase activity, transferring acyl groups other than amino-acyl groups"	"1/153"	"225/18337"	0.849964974830827	0.87572148921964	0.867587853096857	"TAF10"	1
"GO:0005539"	"GO:0005539"	"glycosaminoglycan binding"	"1/153"	"228/18337"	0.853735387337258	0.87718965622015	0.869042383871356	"STAB1"	1
"GO:0042393"	"GO:0042393"	"histone binding"	"1/153"	"241/18337"	0.869015477019318	0.890443255904725	0.882172885106849	"TP53BP1"	1
"GO:0016746"	"GO:0016746"	"transferase activity, transferring acyl groups"	"1/153"	"254/18337"	0.882708614232276	0.902002791592544	0.893625056686112	"TAF10"	1
"GO:0003713"	"GO:0003713"	"transcription coactivator activity"	"1/153"	"258/18337"	0.886628441552151	0.903026322489638	0.894639081104285	"TRIM14"	1
"GO:1901681"	"GO:1901681"	"sulfur compound binding"	"1/153"	"260/18337"	0.888539269187665	0.903026322489638	0.894639081104285	"MMACHC"	1
"GO:0030674"	"GO:0030674"	"protein-macromolecule adaptor activity"	"1/153"	"263/18337"	0.891345678883022	0.903423533610434	0.895032602957706	"GRIP2"	1
"GO:0005096"	"GO:0005096"	"GTPase activator activity"	"1/153"	"276/18337"	0.90271755022223	0.912476658873281	0.904001643465789	"NPRL3"	1
"GO:0001664"	"GO:0001664"	"G protein-coupled receptor binding"	"1/153"	"289/18337"	0.912906192559367	0.92028818333478	0.911740615068513	"GNAL"	1
"GO:0031625"	"GO:0031625"	"ubiquitin protein ligase binding"	"1/153"	"293/18337"	0.915822402990888	0.920746179351054	0.912194357251818	"VCL"	1
"GO:0044389"	"GO:0044389"	"ubiquitin-like protein ligase binding"	"1/153"	"312/18337"	0.928402896788586	0.930891912597671	0.922245857681903	"VCL"	1
"GO:0046982"	"GO:0046982"	"protein heterodimerization activity"	"1/153"	"324/18337"	0.935366686589677	0.935366686589677	0.926679070305562	"GTF2A2"	1
