"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0042743"	"GO:0042743"	"hydrogen peroxide metabolic process"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"EGFR"	1
"GO:0046456"	"GO:0046456"	"icosanoid biosynthetic process"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"EDN1"	1
"GO:0051289"	"GO:0051289"	"protein homotetramerization"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"CBR4"	1
"GO:0051353"	"GO:0051353"	"positive regulation of oxidoreductase activity"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"EDN1"	1
"GO:0060760"	"GO:0060760"	"positive regulation of response to cytokine stimulus"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"EDN1"	1
"GO:0070918"	"GO:0070918"	"production of small RNA involved in gene silencing by RNA"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"EGFR"	1
"GO:0071825"	"GO:0071825"	"protein-lipid complex subunit organization"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"PLTP"	1
"GO:1902808"	"GO:1902808"	"positive regulation of cell cycle G1/S phase transition"	"1/89"	"56/18862"	0.232984419480502	0.454610188124653	0.440721213601379	"EGFR"	1
"GO:0090150"	"GO:0090150"	"establishment of protein localization to membrane"	"3/89"	"354/18862"	0.233917357610191	0.454986914432747	0.441086430395977	"YIF1B/GRIP2/EGFR"	3
"GO:0042594"	"GO:0042594"	"response to starvation"	"2/89"	"196/18862"	0.236388476827341	0.454986914432747	0.441086430395977	"STK24/ATG7"	2
"GO:0030520"	"GO:0030520"	"intracellular estrogen receptor signaling pathway"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"FOXH1"	1
"GO:0032757"	"GO:0032757"	"positive regulation of interleukin-8 production"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"IL17D"	1
"GO:0043551"	"GO:0043551"	"regulation of phosphatidylinositol 3-kinase activity"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"IRS1"	1
"GO:0046148"	"GO:0046148"	"pigment biosynthetic process"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"RPE65"	1
"GO:0051785"	"GO:0051785"	"positive regulation of nuclear division"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"EDN1"	1
"GO:0055008"	"GO:0055008"	"cardiac muscle tissue morphogenesis"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"FOXH1"	1
"GO:0060113"	"GO:0060113"	"inner ear receptor cell differentiation"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"LRTOMT"	1
"GO:0061178"	"GO:0061178"	"regulation of insulin secretion involved in cellular response to glucose stimulus"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"BAIAP3"	1
"GO:0075733"	"GO:0075733"	"intracellular transport of virus"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"POM121"	1
"GO:1900024"	"GO:1900024"	"regulation of substrate adhesion-dependent cell spreading"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"CALR"	1
"GO:2000242"	"GO:2000242"	"negative regulation of reproductive process"	"1/89"	"57/18862"	0.23661434539065	0.454986914432747	0.441086430395977	"CALR"	1
"GO:0016052"	"GO:0016052"	"carbohydrate catabolic process"	"2/89"	"197/18862"	0.238131817009084	0.455822664748979	0.441896647375841	"POM121/PHKG2"	2
"GO:0019722"	"GO:0019722"	"calcium-mediated signaling"	"2/89"	"198/18862"	0.239875884388715	0.455822664748979	0.441896647375841	"EGFR/EDN1"	2
"GO:0051054"	"GO:0051054"	"positive regulation of DNA metabolic process"	"2/89"	"198/18862"	0.239875884388715	0.455822664748979	0.441896647375841	"SLF1/EGFR"	2
"GO:0032259"	"GO:0032259"	"methylation"	"3/89"	"359/18862"	0.240182794722622	0.455822664748979	0.441896647375841	"TRMT112/SETD6/LRTOMT"	3
"GO:0007131"	"GO:0007131"	"reciprocal meiotic recombination"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"RMI1"	1
"GO:0030865"	"GO:0030865"	"cortical cytoskeleton organization"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"CALR"	1
"GO:0031102"	"GO:0031102"	"neuron projection regeneration"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"STK24"	1
"GO:0031663"	"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"BMP6"	1
"GO:0044380"	"GO:0044380"	"protein localization to cytoskeleton"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"CSNK1D"	1
"GO:0045851"	"GO:0045851"	"pH reduction"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"ATP6V1C2"	1
"GO:0060042"	"GO:0060042"	"retina morphogenesis in camera-type eye"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"RPE65"	1
"GO:0140527"	"GO:0140527"	"reciprocal homologous recombination"	"1/89"	"58/18862"	0.240227284675958	0.455822664748979	0.441896647375841	"RMI1"	1
"GO:0000819"	"GO:0000819"	"sister chromatid segregation"	"2/89"	"199/18862"	0.241620633873283	0.457961575876564	0.443970211788956	"SLF1/NCAPD3"	2
"GO:0006940"	"GO:0006940"	"regulation of smooth muscle contraction"	"1/89"	"59/18862"	0.243823315928024	0.459352965759107	0.445319092772369	"EDN1"	1
"GO:0045428"	"GO:0045428"	"regulation of nitric oxide biosynthetic process"	"1/89"	"59/18862"	0.243823315928024	0.459352965759107	0.445319092772369	"EDN1"	1
"GO:0046324"	"GO:0046324"	"regulation of glucose import"	"1/89"	"59/18862"	0.243823315928024	0.459352965759107	0.445319092772369	"IRS1"	1
"GO:0061951"	"GO:0061951"	"establishment of protein localization to plasma membrane"	"1/89"	"59/18862"	0.243823315928024	0.459352965759107	0.445319092772369	"GRIP2"	1
"GO:1902017"	"GO:1902017"	"regulation of cilium assembly"	"1/89"	"59/18862"	0.243823315928024	0.459352965759107	0.445319092772369	"CDKL1"	1
"GO:0042692"	"GO:0042692"	"muscle cell differentiation"	"3/89"	"362/18862"	0.243956194482176	0.459352965759107	0.445319092772369	"KRT8/CALR/EDN1"	3
"GO:0051168"	"GO:0051168"	"nuclear export"	"2/89"	"201/18862"	0.245112000782544	0.460302413415385	0.446239533480159	"POM121/CALR"	2
"GO:0043583"	"GO:0043583"	"ear development"	"2/89"	"202/18862"	0.24685853001037	0.460302413415385	0.446239533480159	"LRTOMT/EDN1"	2
"GO:0007588"	"GO:0007588"	"excretion"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"EDN1"	1
"GO:0010518"	"GO:0010518"	"positive regulation of phospholipase activity"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"EGFR"	1
"GO:0032515"	"GO:0032515"	"negative regulation of phosphoprotein phosphatase activity"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"STYXL1"	1
"GO:0032890"	"GO:0032890"	"regulation of organic acid transport"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"EDN1"	1
"GO:0035825"	"GO:0035825"	"homologous recombination"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"RMI1"	1
"GO:0050994"	"GO:0050994"	"regulation of lipid catabolic process"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"IRS1"	1
"GO:0099072"	"GO:0099072"	"regulation of postsynaptic membrane neurotransmitter receptor levels"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"GRIP2"	1
"GO:1903078"	"GO:1903078"	"positive regulation of protein localization to plasma membrane"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"EGFR"	1
"GO:2001244"	"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	"1/89"	"60/18862"	0.247402517378984	0.460302413415385	0.446239533480159	"STYXL1"	1
"GO:0050679"	"GO:0050679"	"positive regulation of epithelial cell proliferation"	"2/89"	"203/18862"	0.248605564944056	0.462041228151967	0.447925225004353	"BMP6/EGFR"	2
"GO:0030858"	"GO:0030858"	"positive regulation of epithelial cell differentiation"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"BMP6"	1
"GO:0033619"	"GO:0033619"	"membrane protein proteolysis"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"ERAP1"	1
"GO:0046686"	"GO:0046686"	"response to cadmium ion"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"EGFR"	1
"GO:0048645"	"GO:0048645"	"animal organ formation"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"FOXH1"	1
"GO:0061512"	"GO:0061512"	"protein localization to cilium"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"CSNK1D"	1
"GO:0080164"	"GO:0080164"	"regulation of nitric oxide metabolic process"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"EDN1"	1
"GO:1903961"	"GO:1903961"	"positive regulation of anion transmembrane transport"	"1/89"	"61/18862"	0.250964966903145	0.462926803901728	0.448783745181344	"IRS1"	1
"GO:0002685"	"GO:0002685"	"regulation of leukocyte migration"	"2/89"	"205/18862"	0.252100979835828	0.464027578927765	0.449850889996946	"CALR/EDN1"	2
"GO:0040029"	"GO:0040029"	"regulation of gene expression, epigenetic"	"2/89"	"205/18862"	0.252100979835828	0.464027578927765	0.449850889996946	"RBBP4/KCNQ1OT1"	2
"GO:0007062"	"GO:0007062"	"sister chromatid cohesion"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"SLF1"	1
"GO:0042490"	"GO:0042490"	"mechanoreceptor differentiation"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"LRTOMT"	1
"GO:0042698"	"GO:0042698"	"ovulation cycle"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"EGFR"	1
"GO:0045453"	"GO:0045453"	"bone resorption"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"EGFR"	1
"GO:0060393"	"GO:0060393"	"regulation of pathway-restricted SMAD protein phosphorylation"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"BMP6"	1
"GO:1901016"	"GO:1901016"	"regulation of potassium ion transmembrane transporter activity"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"KCNAB1"	1
"GO:1901570"	"GO:1901570"	"fatty acid derivative biosynthetic process"	"1/89"	"62/18862"	0.254510742018597	0.464981939505313	0.450776093529418	"CBR4"	1
"GO:0002064"	"GO:0002064"	"epithelial cell development"	"2/89"	"207/18862"	0.255597905122164	0.464993651918862	0.450787448112417	"BMP6/LRTOMT"	2
"GO:0030073"	"GO:0030073"	"insulin secretion"	"2/89"	"207/18862"	0.255597905122164	0.464993651918862	0.450787448112417	"IRS1/BAIAP3"	2
"GO:0034764"	"GO:0034764"	"positive regulation of transmembrane transport"	"2/89"	"207/18862"	0.255597905122164	0.464993651918862	0.450787448112417	"IRS1/FGF14"	2
"GO:0034767"	"GO:0034767"	"positive regulation of ion transmembrane transport"	"2/89"	"207/18862"	0.255597905122164	0.464993651918862	0.450787448112417	"IRS1/FGF14"	2
"GO:0048193"	"GO:0048193"	"Golgi vesicle transport"	"3/89"	"372/18862"	0.256603485434582	0.466330093382171	0.452083059427347	"CSNK1D/YIF1B/VTI1B"	3
"GO:0001947"	"GO:0001947"	"heart looping"	"1/89"	"63/18862"	0.258039919888828	0.466477628286422	0.452226086934755	"FOXH1"	1
"GO:0017156"	"GO:0017156"	"calcium-ion regulated exocytosis"	"1/89"	"63/18862"	0.258039919888828	0.466477628286422	0.452226086934755	"BAIAP3"	1
"GO:0045665"	"GO:0045665"	"negative regulation of neuron differentiation"	"1/89"	"63/18862"	0.258039919888828	0.466477628286422	0.452226086934755	"CALR"	1
"GO:0071677"	"GO:0071677"	"positive regulation of mononuclear cell migration"	"1/89"	"63/18862"	0.258039919888828	0.466477628286422	0.452226086934755	"CALR"	1
"GO:1902475"	"GO:1902475"	"L-alpha-amino acid transmembrane transport"	"1/89"	"63/18862"	0.258039919888828	0.466477628286422	0.452226086934755	"SLC1A5"	1
"GO:0016051"	"GO:0016051"	"carbohydrate biosynthetic process"	"2/89"	"209/18862"	0.259096006570157	0.467895306723232	0.453600453320483	"IRS1/PHKG2"	2
"GO:0006006"	"GO:0006006"	"glucose metabolic process"	"2/89"	"210/18862"	0.260845395555397	0.469621842385346	0.45527424091304	"IRS1/PHKG2"	2
"GO:0031669"	"GO:0031669"	"cellular response to nutrient levels"	"2/89"	"210/18862"	0.260845395555397	0.469621842385346	0.45527424091304	"STK24/ATG7"	2
"GO:0033344"	"GO:0033344"	"cholesterol efflux"	"1/89"	"64/18862"	0.261552577324324	0.469621842385346	0.45527424091304	"PLTP"	1
"GO:0046794"	"GO:0046794"	"transport of virus"	"1/89"	"64/18862"	0.261552577324324	0.469621842385346	0.45527424091304	"POM121"	1
"GO:1902305"	"GO:1902305"	"regulation of sodium ion transmembrane transport"	"1/89"	"64/18862"	0.261552577324324	0.469621842385346	0.45527424091304	"FGF14"	1
"GO:0015711"	"GO:0015711"	"organic anion transport"	"3/89"	"376/18862"	0.261689335762665	0.469621842385346	0.45527424091304	"SLC19A1/SLC1A5/EDN1"	3
"GO:0001505"	"GO:0001505"	"regulation of neurotransmitter levels"	"2/89"	"211/18862"	0.262594955967177	0.470741970009858	0.456360147078274	"LRTOMT/BAIAP3"	2
"GO:0007585"	"GO:0007585"	"respiratory gaseous exchange by respiratory system"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"EDN1"	1
"GO:0010257"	"GO:0010257"	"NADH dehydrogenase complex assembly"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"COA1"	1
"GO:0032768"	"GO:0032768"	"regulation of monooxygenase activity"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"EGFR"	1
"GO:0032981"	"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"COA1"	1
"GO:0035308"	"GO:0035308"	"negative regulation of protein dephosphorylation"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"STYXL1"	1
"GO:0035773"	"GO:0035773"	"insulin secretion involved in cellular response to glucose stimulus"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"BAIAP3"	1
"GO:0048278"	"GO:0048278"	"vesicle docking"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"VTI1B"	1
"GO:0060389"	"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"BMP6"	1
"GO:0071479"	"GO:0071479"	"cellular response to ionizing radiation"	"1/89"	"65/18862"	0.265048790784168	0.470741970009858	0.456360147078274	"RAD9A"	1
"GO:0015807"	"GO:0015807"	"L-amino acid transport"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"SLC1A5"	1
"GO:0030193"	"GO:0030193"	"regulation of blood coagulation"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"EDN1"	1
"GO:0034332"	"GO:0034332"	"adherens junction organization"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"BMP6"	1
"GO:0044766"	"GO:0044766"	"multi-organism transport"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"POM121"	1
"GO:0048207"	"GO:0048207"	"vesicle targeting, rough ER to cis-Golgi"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"CSNK1D"	1
"GO:0048208"	"GO:0048208"	"COPII vesicle coating"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"CSNK1D"	1
"GO:0061035"	"GO:0061035"	"regulation of cartilage development"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"BMP6"	1
"GO:0070192"	"GO:0070192"	"chromosome organization involved in meiotic cell cycle"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"NCAPD3"	1
"GO:0072678"	"GO:0072678"	"T cell migration"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"GPR15"	1
"GO:1900076"	"GO:1900076"	"regulation of cellular response to insulin stimulus"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"IRS1"	1
"GO:1902579"	"GO:1902579"	"multi-organism localization"	"1/89"	"66/18862"	0.268528636377625	0.471569166536624	0.457162071598856	"POM121"	1
"GO:0007601"	"GO:0007601"	"visual perception"	"2/89"	"215/18862"	0.269594115370924	0.471873547136006	0.457457152946922	"RPE65/BEST1"	2
"GO:0042176"	"GO:0042176"	"regulation of protein catabolic process"	"3/89"	"383/18862"	0.270621751584125	0.471873547136006	0.457457152946922	"CSNK1D/EGFR/ATG7"	3
"GO:0031331"	"GO:0031331"	"positive regulation of cellular catabolic process"	"3/89"	"384/18862"	0.271900871060285	0.471873547136006	0.457457152946922	"IRS1/CSNK1D/PHKG2"	3
"GO:0032922"	"GO:0032922"	"circadian regulation of gene expression"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"CSNK1D"	1
"GO:0033866"	"GO:0033866"	"nucleoside bisphosphate biosynthetic process"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"CBR4"	1
"GO:0034030"	"GO:0034030"	"ribonucleoside bisphosphate biosynthetic process"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"CBR4"	1
"GO:0034033"	"GO:0034033"	"purine nucleoside bisphosphate biosynthetic process"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"CBR4"	1
"GO:0050766"	"GO:0050766"	"positive regulation of phagocytosis"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"CALR"	1
"GO:0060415"	"GO:0060415"	"muscle tissue morphogenesis"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"FOXH1"	1
"GO:0061371"	"GO:0061371"	"determination of heart left/right asymmetry"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"FOXH1"	1
"GO:1900046"	"GO:1900046"	"regulation of hemostasis"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"EDN1"	1
"GO:1904377"	"GO:1904377"	"positive regulation of protein localization to cell periphery"	"1/89"	"67/18862"	0.271992189865728	0.471873547136006	0.457457152946922	"EGFR"	1
"GO:0097191"	"GO:0097191"	"extrinsic apoptotic signaling pathway"	"2/89"	"217/18862"	0.27309369832484	0.473307406663695	0.45884720606866	"KRT8/PDIA3"	2
"GO:0010611"	"GO:0010611"	"regulation of cardiac muscle hypertrophy"	"1/89"	"68/18862"	0.275439526662852	0.474981388163095	0.460470045101383	"EDN1"	1
"GO:0043507"	"GO:0043507"	"positive regulation of JUN kinase activity"	"1/89"	"68/18862"	0.275439526662852	0.474981388163095	0.460470045101383	"EDN1"	1
"GO:0043967"	"GO:0043967"	"histone H4 acetylation"	"1/89"	"68/18862"	0.275439526662852	0.474981388163095	0.460470045101383	"RUVBL1"	1
"GO:1900015"	"GO:1900015"	"regulation of cytokine production involved in inflammatory response"	"1/89"	"68/18862"	0.275439526662852	0.474981388163095	0.460470045101383	"IL17D"	1
"GO:1903201"	"GO:1903201"	"regulation of oxidative stress-induced cell death"	"1/89"	"68/18862"	0.275439526662852	0.474981388163095	0.460470045101383	"ATG7"	1
"GO:0050953"	"GO:0050953"	"sensory perception of light stimulus"	"2/89"	"219/18862"	0.276592874963918	0.475821692509969	0.461284676979908	"RPE65/BEST1"	2
"GO:0060271"	"GO:0060271"	"cilium assembly"	"3/89"	"388/18862"	0.27702430121566	0.475821692509969	0.461284676979908	"CSNK1D/B9D1/CDKL1"	3
"GO:0002534"	"GO:0002534"	"cytokine production involved in inflammatory response"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"IL17D"	1
"GO:0003143"	"GO:0003143"	"embryonic heart tube morphogenesis"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"FOXH1"	1
"GO:0003208"	"GO:0003208"	"cardiac ventricle morphogenesis"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"FOXH1"	1
"GO:0042446"	"GO:0042446"	"hormone biosynthetic process"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"BMP6"	1
"GO:0043550"	"GO:0043550"	"regulation of lipid kinase activity"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"IRS1"	1
"GO:0046626"	"GO:0046626"	"regulation of insulin receptor signaling pathway"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"IRS1"	1
"GO:0050709"	"GO:0050709"	"negative regulation of protein secretion"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"IRS1"	1
"GO:0051966"	"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	"1/89"	"69/18862"	0.278870721838281	0.475821692509969	0.461284676979908	"EGFR"	1
"GO:0045444"	"GO:0045444"	"fat cell differentiation"	"2/89"	"221/18862"	0.280091345973251	0.475821692509969	0.461284676979908	"ERAP1/TMEM120B"	2
"GO:2001020"	"GO:2001020"	"regulation of response to DNA damage stimulus"	"2/89"	"221/18862"	0.280091345973251	0.475821692509969	0.461284676979908	"SLF1/EGFR"	2
"GO:0033002"	"GO:0033002"	"muscle cell proliferation"	"2/89"	"222/18862"	0.281840224849275	0.475821692509969	0.461284676979908	"EGFR/EDN1"	2
"GO:0006631"	"GO:0006631"	"fatty acid metabolic process"	"3/89"	"392/18862"	0.282158029300635	0.475821692509969	0.461284676979908	"IRS1/CBR4/EDN1"	3
"GO:0003407"	"GO:0003407"	"neural retina development"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"RPE65"	1
"GO:0006879"	"GO:0006879"	"cellular iron ion homeostasis"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"BMP6"	1
"GO:0006901"	"GO:0006901"	"vesicle coating"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"CSNK1D"	1
"GO:0010517"	"GO:0010517"	"regulation of phospholipase activity"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"EGFR"	1
"GO:0032371"	"GO:0032371"	"regulation of sterol transport"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"PLTP"	1
"GO:0032374"	"GO:0032374"	"regulation of cholesterol transport"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"PLTP"	1
"GO:0048844"	"GO:0048844"	"artery morphogenesis"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"FOXH1"	1
"GO:0055021"	"GO:0055021"	"regulation of cardiac muscle tissue growth"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"EDN1"	1
"GO:1904427"	"GO:1904427"	"positive regulation of calcium ion transmembrane transport"	"1/89"	"70/18862"	0.282285850117768	0.475821692509969	0.461284676979908	"FGF14"	1
"GO:0001649"	"GO:0001649"	"osteoblast differentiation"	"2/89"	"223/18862"	0.283588817583404	0.477550249570488	0.462960424214333	"BMP6/HIF1A-AS2"	2
"GO:0050920"	"GO:0050920"	"regulation of chemotaxis"	"2/89"	"224/18862"	0.285337088308499	0.477807444808785	0.463209761779824	"CALR/EDN1"	2
"GO:0072330"	"GO:0072330"	"monocarboxylic acid biosynthetic process"	"2/89"	"224/18862"	0.285337088308499	0.477807444808785	0.463209761779824	"CBR4/EDN1"	2
"GO:0014743"	"GO:0014743"	"regulation of muscle hypertrophy"	"1/89"	"71/18862"	0.28568498588509	0.477807444808785	0.463209761779824	"EDN1"	1
"GO:0032024"	"GO:0032024"	"positive regulation of insulin secretion"	"1/89"	"71/18862"	0.28568498588509	0.477807444808785	0.463209761779824	"BAIAP3"	1
"GO:0050818"	"GO:0050818"	"regulation of coagulation"	"1/89"	"71/18862"	0.28568498588509	0.477807444808785	0.463209761779824	"EDN1"	1
"GO:0072665"	"GO:0072665"	"protein localization to vacuole"	"1/89"	"71/18862"	0.28568498588509	0.477807444808785	0.463209761779824	"VTI1B"	1
"GO:2001259"	"GO:2001259"	"positive regulation of cation channel activity"	"1/89"	"71/18862"	0.28568498588509	0.477807444808785	0.463209761779824	"FGF14"	1
"GO:0045732"	"GO:0045732"	"positive regulation of protein catabolic process"	"2/89"	"225/18862"	0.287085001494577	0.479682803468123	0.465027825619728	"CSNK1D/ATG7"	2
"GO:0030595"	"GO:0030595"	"leukocyte chemotaxis"	"2/89"	"226/18862"	0.288832521946499	0.480199206253831	0.465528451580979	"CALR/EDN1"	2
"GO:0046777"	"GO:0046777"	"protein autophosphorylation"	"2/89"	"226/18862"	0.288832521946499	0.480199206253831	0.465528451580979	"STK24/EGFR"	2
"GO:0032413"	"GO:0032413"	"negative regulation of ion transmembrane transporter activity"	"1/89"	"72/18862"	0.289068203183596	0.480199206253831	0.465528451580979	"KCNAB1"	1
"GO:0036465"	"GO:0036465"	"synaptic vesicle recycling"	"1/89"	"72/18862"	0.289068203183596	0.480199206253831	0.465528451580979	"FGF14"	1
"GO:0042440"	"GO:0042440"	"pigment metabolic process"	"1/89"	"72/18862"	0.289068203183596	0.480199206253831	0.465528451580979	"RPE65"	1
"GO:0048708"	"GO:0048708"	"astrocyte differentiation"	"1/89"	"72/18862"	0.289068203183596	0.480199206253831	0.465528451580979	"EGFR"	1
"GO:0046474"	"GO:0046474"	"glycerophospholipid biosynthetic process"	"2/89"	"227/18862"	0.290579614801659	0.482070522806742	0.467342596806439	"CHKA/CRLS1"	2
"GO:0003151"	"GO:0003151"	"outflow tract morphogenesis"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"FOXH1"	1
"GO:0006809"	"GO:0006809"	"nitric oxide biosynthetic process"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"EDN1"	1
"GO:0031016"	"GO:0031016"	"pancreas development"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"BMP6"	1
"GO:0031100"	"GO:0031100"	"animal organ regeneration"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"EGFR"	1
"GO:0048644"	"GO:0048644"	"muscle organ morphogenesis"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"FOXH1"	1
"GO:0060193"	"GO:0060193"	"positive regulation of lipase activity"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"EGFR"	1
"GO:0090114"	"GO:0090114"	"COPII-coated vesicle budding"	"1/89"	"73/18862"	0.292435575717745	0.482070522806742	0.467342596806439	"CSNK1D"	1
"GO:0001503"	"GO:0001503"	"ossification"	"3/89"	"401/18862"	0.293740960395946	0.483759036211889	0.468979523774943	"BMP6/HIF1A-AS2/EGFR"	3
